Year|MainOustandingTaxLiab|SecondaryTaxLiab|ContestedTaxLiab|TotalTaxLiab|UncontestedTaxLiab|BudgetType|ID
2018|169773|5817|0|175590|175590|DateBudget|17509
2018|49272|1775|0|51047|51047|DateBudget|17510
2018|55520|23881|0|79401|79401|DateBudget|17511
2018|645327|157146|0|802473|802473|DateBudget|17512
2018|372420|78619|0|451039|451039|DateBudget|17513
2018|112542|14844|0|127386|127386|DateBudget|17514
2018|247059|37314|0|284373|284373|DateBudget|17515
2018|286785|27109|0|313894|313894|DateBudget|17516
2018|76343|11727|0|88070|88070|DateBudget|17517
2018|101449|32950|0|134399|134399|DateBudget|17518
2018|6397230|1501496|0|7898726|7898726|DateBudget|17519
2018|21735279|755721|0|22491000|22491000|DateBudget|17520
2018|409480|78823|0|488303|488303|DateBudget|17521
2018|52442|37312|0|89754|89754|DateBudget|17522
2018|106991|10681|0|117672|117672|DateBudget|17523
2018|55590|12317|0|67907|67907|DateBudget|17524
2018|61990|1626|0|63616|63616|DateBudget|17525
2018|208718|44949|0|253667|253667|DateBudget|17526
2018|50912|1526|0|52438|52438|DateBudget|17527
2018|167217|37885|0|205102|205102|DateBudget|17528
2018|452205|261421|0|713626|713626|DateBudget|17529
2018|446060|114657|0|560717|560717|DateBudget|17530
2018|265231|15194|0|280425|280425|DateBudget|17531
2018|213768|10704|0|224472|224472|DateBudget|17532
2018|1313831|122772|0|1436603|1436603|DateBudget|17533
2018|448395|423257|0|871652|871652|DateBudget|17534
2018|180290|19120|0|199410|199410|DateBudget|17535
2018|859239|1115917|0|1975156|1975156|DateBudget|17536
2018|213475|17415|0|230890|230890|DateBudget|17537
2018|722952|28810|0|751762|751762|DateBudget|17538
2018|68744|4955|0|73699|73699|DateBudget|17539
2018|68886|30019|0|98905|98905|DateBudget|17540
2018|69296|4438|0|73734|73734|DateBudget|17541
2018|186807|54008|0|240815|240815|DateBudget|17542
2018|39376|844|0|40220|40220|DateBudget|17543
2018|361848|11358|0|373206|373206|DateBudget|17544
2018|67925|628|0|68553|68553|DateBudget|17545
2018|55715|23679|0|79394|79394|DateBudget|17546
2018|542726|353990|0|896716|896716|DateBudget|17547
2018|126281|17279|0|143560|143560|DateBudget|17548
2018|129961|777707|0|907668|907668|DateBudget|17549
2018|900078|141104|0|1041182|1041182|DateBudget|17550
2018|1703661|1041195|0|2744856|2744856|DateBudget|17551
2018|525054|49096|0|574150|574150|DateBudget|17552
2018|112938|1160|0|114098|114098|DateBudget|17553
2018|70144|5516|0|75660|75660|DateBudget|17554
2018|95600|692|0|96292|96292|DateBudget|17555
2018|91401|8806|0|100207|100207|DateBudget|17556
2018|326956|0|0|326956|326956|DateBudget|17557
2018|55989|1808|0|57797|57797|DateBudget|17558
2018|43981|61153|0|105134|105134|DateBudget|17559
2018|14054|392|0|14446|14446|DateBudget|17560
2018|80598|20168|0|100766|100766|DateBudget|17561
2018|169081|5157|0|174238|174238|DateBudget|17562
2018|38874|2166|0|41040|41040|DateBudget|17563
2018|245751|74934|0|320685|320685|DateBudget|17564
2018|1480060|0|0|1480060|1480060|DateBudget|17565
2018|56813|13878|0|70691|70691|DateBudget|17566
2018|323300|216206|0|539506|539506|DateBudget|17567
2018|59485|1659|0|61144|61144|DateBudget|17568
2018|90229|53364|0|143593|143593|DateBudget|17569
2018|173646|2943|0|176589|176589|DateBudget|17570
2018|162118|0|0|162118|162118|DateBudget|17571
2018|22156|601|0|22757|22757|DateBudget|17572
2018|22381|604|0|22985|22985|DateBudget|17573
2018|90097|1949|0|92046|92046|DateBudget|17574
2018|520554|153266|0|673820|673820|DateBudget|17575
2018|134427|22208|0|156635|156635|DateBudget|17576
2018|26695222|6709098|4528867|33404320|28875453|DateBudget|17577
2018|246920|29283|0|276203|276203|DateBudget|17578
2018|1265355|1084486|0|2349841|2349841|DateBudget|17579
2018|157261|88939|0|246200|246200|DateBudget|17580
2018|106092|496|0|106588|106588|DateBudget|17581
2018|18676|163|0|18839|18839|DateBudget|17582
2018|19276|105382|0|124658|124658|DateBudget|17583
2018|14561|28363|0|42924|42924|DateBudget|17584
2018|48563|33260|0|81823|81823|DateBudget|17585
2018|82644|166069|0|248713|248713|DateBudget|17586
2018|25661|39514|0|65175|65175|DateBudget|17587
2018|138307|268322|0|406629|406629|DateBudget|17588
2018|62977|20679|0|83656|83656|DateBudget|17589
2018|49758|18960|0|68718|68718|DateBudget|17590
2018|93787|81555|0|175342|175342|DateBudget|17591
2018|38868|82616|0|121484|121484|DateBudget|17592
2018|104593|260460|0|365053|365053|DateBudget|17593
2018|331381|168405|0|499786|499786|DateBudget|17594
2018|46111|93897|0|140008|140008|DateBudget|17595
2018|21598|37906|0|59504|59504|DateBudget|17596
2018|30205077|13907390|0|44112467|44112467|DateBudget|17597
2018|6424449|2457753|0|8882202|8882202|DateBudget|17598
2018|111511|51167|0|162678|162678|DateBudget|17599
2018|1141633|923577|0|2065210|2065210|DateBudget|17600
2018|12201|23480|0|35681|35681|DateBudget|17601
2018|43218|72406|0|115624|115624|DateBudget|17602
2018|54683|52406|0|107089|107089|DateBudget|17603
2018|38050|69568|0|107618|107618|DateBudget|17604
2018|26432|31008|0|57440|57440|DateBudget|17605
2018|130645|153868|0|284513|284513|DateBudget|17606
2018|50935|66068|0|117003|117003|DateBudget|17607
2018|84595|145806|0|230401|230401|DateBudget|17608
2018|159091|160475|0|319566|319566|DateBudget|17609
2018|19317|62845|0|82162|82162|DateBudget|17610
2018|114680|199322|0|314002|314002|DateBudget|17611
2018|35089|56770|0|91859|91859|DateBudget|17612
2018|47307|85232|0|132539|132539|DateBudget|17613
2018|41613|131601|0|173214|173214|DateBudget|17614
2018|7593|12520|0|20113|20113|DateBudget|17615
2018|31067|96113|0|127180|127180|DateBudget|17616
2018|2115388|2020672|0|4136060|4136060|DateBudget|17617
2018|138153|199876|0|338029|338029|DateBudget|17618
2018|93136|134082|0|227218|227218|DateBudget|17619
2018|35943|50970|0|86913|86913|DateBudget|17620
2018|23824|21945|0|45769|45769|DateBudget|17621
2018|97537|269879|0|367416|367416|DateBudget|17622
2018|160359|122117|0|282476|282476|DateBudget|17623
2018|65968|213092|0|279060|279060|DateBudget|17624
2018|24917|32902|0|57819|57819|DateBudget|17625
2018|64373|43421|0|107794|107794|DateBudget|17626
2018|125629|55445|0|181074|181074|DateBudget|17627
2018|66903|29640|0|96543|96543|DateBudget|17628
2018|41818|63777|0|105595|105595|DateBudget|17629
2018|54784|18370|0|73154|73154|DateBudget|17630
2018|266193|8521|0|274714|274714|DateBudget|17631
2018|20838|34887|0|55725|55725|DateBudget|17632
2018|114906|278628|0|393534|393534|DateBudget|17633
2018|194408|185324|0|379732|379732|DateBudget|17634
2018|3327008|1372728|0|4699736|4699736|DateBudget|17635
2018|92162|6796|0|98958|98958|DateBudget|17636
2018|64975|9882|0|74857|74857|DateBudget|17637
2018|898081|160148|0|1058229|1058229|DateBudget|17638
2018|918175|365423|0|1283598|1283598|DateBudget|17639
2018|98589|2425|0|101014|101014|DateBudget|17640
2018|247161|61576|0|308737|308737|DateBudget|17641
2018|2327910|729722|0|3057632|3057632|DateBudget|17642
2018|187115|45244|0|232359|232359|DateBudget|17643
2018|186137|74933|0|261070|261070|DateBudget|17644
2018|46854|78652|0|125506|125506|DateBudget|17645
2018|506928|78548|0|585476|585476|DateBudget|17646
2018|52297|15512|0|67809|67809|DateBudget|17647
2018|123242|18109|0|141351|141351|DateBudget|17648
2018|152985|92059|0|245044|245044|DateBudget|17649
2018|3020260|609097|0|3629357|3629357|DateBudget|17650
2018|55066|16778|0|71844|71844|DateBudget|17651
2018|1145022|180345|0|1325367|1325367|DateBudget|17652
2018|225575|170880|261957|396455|134498|DateBudget|17653
2018|132836|27751|0|160587|160587|DateBudget|17654
2018|8116805|2059559|8116805|10176364|2059559|DateBudget|17655
2018|718255|427612|1006497|1145867|139370|DateBudget|17656
2018|89137|34893|0|124030|124030|DateBudget|17657
2018|7011061|1067165|0|8078226|8078226|DateBudget|17658
2018|148976|3484|0|152460|152460|DateBudget|17659
2018|184837|17400|0|202237|202237|DateBudget|17660
2018|65023|20225|0|85248|85248|DateBudget|17661
2018|82224|1726|0|83950|83950|DateBudget|17662
2018|179782|35746|0|215528|215528|DateBudget|17663
2018|85633|3309|0|88942|88942|DateBudget|17664
2018|178614|44369|0|222983|222983|DateBudget|17665
2018|51675|10137|0|61812|61812|DateBudget|17666
2018|54729|0|0|54729|54729|DateBudget|17667
2018|9555197|4066|0|9559263|9559263|DateBudget|17668
2018|485316|470786|688418|956102|267684|DateBudget|17669
2018|806401|59664|0|866065|866065|DateBudget|17670
2018|538646|937719|0|1476365|1476365|DateBudget|17671
2018|7453684|2701979|0|10155663|10155663|DateBudget|17672
2018|950872|323452|0|1274324|1274324|DateBudget|17673
2018|93121|19926|0|113047|113047|DateBudget|17674
2018|21500|6165|0|27665|27665|DateBudget|17675
2018|448098|53459|0|501557|501557|DateBudget|17676
2018|268281|16441|0|284722|284722|DateBudget|17677
2018|9492169|4449076|0|13941245|13941245|DateBudget|17678
2018|36729|77507|0|114236|114236|DateBudget|17679
2018|284714|34874|0|319588|319588|DateBudget|17680
2018|523045|6032|0|529077|529077|DateBudget|17681
2018|69628|32043|0|101671|101671|DateBudget|17682
2018|22474|340|0|22814|22814|DateBudget|17683
2018|127959|40032|0|167991|167991|DateBudget|17684
2018|391907|68125|0|460032|460032|DateBudget|17685
2018|112721|1463|0|114184|114184|DateBudget|17686
2018|586367|178855|0|765222|765222|DateBudget|17687
2018|547912|324|0|548236|548236|DateBudget|17688
2018|61221|49674|0|110895|110895|DateBudget|17689
2018|68267|14958|0|83225|83225|DateBudget|17690
2018|151754|16839|0|168593|168593|DateBudget|17691
2018|411119|9405|0|420524|420524|DateBudget|17692
2018|66179|23476|0|89655|89655|DateBudget|17693
2018|146494|82242|0|228736|228736|DateBudget|17694
2018|170738|28187|0|198925|198925|DateBudget|17695
2018|73230|29198|0|102428|102428|DateBudget|17696
2018|77100|40264|0|117364|117364|DateBudget|17697
2018|39138|4818|0|43956|43956|DateBudget|17698
2018|36812|2299|0|39111|39111|DateBudget|17699
2018|58245|8917|0|67162|67162|DateBudget|17700
2018|31762|14427|0|46189|46189|DateBudget|17701
2018|234963|9461|0|244424|244424|DateBudget|17702
2018|574543|127341|0|701884|701884|DateBudget|17703
2018|115073|55971|0|171044|171044|DateBudget|17704
2018|434665|435248|0|869913|869913|DateBudget|17705
2018|747326|113430|0|860756|860756|DateBudget|17706
2018|23075|758|0|23833|23833|DateBudget|17707
2018|12583|12922|0|25505|25505|DateBudget|17708
2018|70824|38819|0|109643|109643|DateBudget|17709
2018|71840|16270|0|88110|88110|DateBudget|17710
2018|456166|129835|0|586001|586001|DateBudget|17711
2018|342922|178122|0|521044|521044|DateBudget|17712
2018|23148|11633|0|34781|34781|DateBudget|17713
2018|46750|52354|0|99104|99104|DateBudget|17714
2018|444804|14705|0|459509|459509|DateBudget|17715
2018|283543|80428|0|363971|363971|DateBudget|17716
2018|53801|9955|0|63756|63756|DateBudget|17717
2018|431362|250094|0|681456|681456|DateBudget|17718
2018|242816|50756|0|293572|293572|DateBudget|17719
2018|217186|94322|0|311508|311508|DateBudget|17720
2018|157613|0|0|157613|157613|DateBudget|17721
2018|69611|10000|0|79611|79611|DateBudget|17722
2018|252024|0|0|252024|252024|DateBudget|17723
2018|2533319|1342471|0|3875790|3875790|DateBudget|17724
2018|79284|98654|0|177938|177938|DateBudget|17725
2018|123698|1789|0|125487|125487|DateBudget|17726
2018|63964|18541|0|82505|82505|DateBudget|17727
2018|141890|71282|0|213172|213172|DateBudget|17728
2018|51798|54733|0|106531|106531|DateBudget|17729
2018|116879|0|0|116879|116879|DateBudget|17730
2018|19669323|9799318|0|29468641|29468641|DateBudget|17731
2018|108693|15113|0|123806|123806|DateBudget|17732
2018|53073|7257|0|60330|60330|DateBudget|17733
2018|77568|8502|0|86070|86070|DateBudget|17734
2018|529192|93028|0|622220|622220|DateBudget|17735
2018|47717|31382|0|79099|79099|DateBudget|17736
2018|44144|6976|0|51120|51120|DateBudget|17737
2018|83347|10866|0|94213|94213|DateBudget|17738
2018|569180|40162|0|609342|609342|DateBudget|17739
2018|31464|2387|0|33851|33851|DateBudget|17740
2018|2434873|676240|0|3111113|3111113|DateBudget|17741
2018|54523|5758|0|60281|60281|DateBudget|17742
2018|32979|910|0|33889|33889|DateBudget|17743
2018|3673332|1636540|0|5309872|5309872|DateBudget|17744
2018|171358|4808|0|176166|176166|DateBudget|17745
2018|6249021|1426129|0|7675150|7675150|DateBudget|17746
2018|856929|316|0|857245|857245|DateBudget|17747
2018|103400|2304|0|105704|105704|DateBudget|17748
2018|70082|0|0|70082|70082|DateBudget|17749
2018|64381|10132|0|74513|74513|DateBudget|17750
2018|110293|0|86714|110293|23579|DateBudget|17751
2018|175396|25013|0|200409|200409|DateBudget|17752
2018|86671|81987|0|168658|168658|DateBudget|17753
2018|32609|626|0|33235|33235|DateBudget|17754
2018|97286|48063|0|145349|145349|DateBudget|17755
2018|1061352|112001|0|1173353|1173353|DateBudget|17756
2018|109428|55|0|109483|109483|DateBudget|17757
2018|122005|2575|0|124580|124580|DateBudget|17758
2018|69569|9094|0|78663|78663|DateBudget|17759
2018|88844|669|0|89513|89513|DateBudget|17760
2018|248034|225531|0|473565|473565|DateBudget|17761
2018|25410|1978|0|27388|27388|DateBudget|17762
2018|91061|51278|89472|142339|52867|DateBudget|17763
2018|76572|12519|0|89091|89091|DateBudget|17764
2018|36592|0|0|36592|36592|DateBudget|17765
2018|65287|7962|0|73249|73249|DateBudget|17766
2018|215228|15405|0|230633|230633|DateBudget|17767
2018|116661|18382|0|135043|135043|DateBudget|17768
2018|350307|159244|0|509551|509551|DateBudget|17769
2018|7728393|183|0|7728576|7728576|DateBudget|17770
2018|295168|59643|0|354811|354811|DateBudget|17771
2018|206934|0|0|206934|206934|DateBudget|17772
2018|2428428|1272741|0|3701169|3701169|DateBudget|17773
2018|117034|4273|0|121307|121307|DateBudget|17774
2018|538451|144837|0|683288|683288|DateBudget|17775
2018|69168|12781|0|81949|81949|DateBudget|17776
2018|39622|1308|0|40930|40930|DateBudget|17777
2018|248253|218|0|248471|248471|DateBudget|17778
2018|169430|1640|116622|171070|54448|DateBudget|17779
2018|49090|6757|0|55847|55847|DateBudget|17780
2018|460708|175830|0|636538|636538|DateBudget|17781
2018|65324|26240|0|91564|91564|DateBudget|17782
2018|66114|36338|0|102452|102452|DateBudget|17783
2018|1325217|30616|0|1355833|1355833|DateBudget|17784
2018|5492|71252|0|76744|76744|DateBudget|17785
2018|1188495|224387|0|1412882|1412882|DateBudget|17786
2018|54697|7037|0|61734|61734|DateBudget|17787
2018|1116320|519850|0|1636170|1636170|DateBudget|17788
2018|437981|212699|0|650680|650680|DateBudget|17789
2018|3895900|2192380|0|6088280|6088280|DateBudget|17790
2018|21804|14216|0|36020|36020|DateBudget|17791
2018|125439|113993|0|239432|239432|DateBudget|17792
2018|389166|159800|0|548966|548966|DateBudget|17793
2018|2364135|1505222|0|3869357|3869357|DateBudget|17794
2018|1541598|134075|0|1675673|1675673|DateBudget|17795
2018|292504|77354|0|369858|369858|DateBudget|17796
2018|136119|12964|0|149083|149083|DateBudget|17797
2018|379846|142930|0|522776|522776|DateBudget|17798
2018|308275|121137|0|429412|429412|DateBudget|17799
2018|3486023|1604378|0|5090401|5090401|DateBudget|17800
2018|2512474|1811763|0|4324237|4324237|DateBudget|17801
2018|3483237|1772179|0|5255416|5255416|DateBudget|17802
2018|118052|38281|0|156333|156333|DateBudget|17803
2018|48938|40175|0|89113|89113|DateBudget|17804
2018|121327|125623|0|246950|246950|DateBudget|17805
2018|77433091|63675921|0|141109012|141109012|DateBudget|17806
2018|347047|200167|0|547214|547214|DateBudget|17807
2018|25861|8661|0|34522|34522|DateBudget|17808
2018|215339|91916|0|307255|307255|DateBudget|17809
2018|394038|167197|0|561235|561235|DateBudget|17810
2018|1630814|718537|0|2349351|2349351|DateBudget|17811
2018|560048|21743|0|581791|581791|DateBudget|17812
2018|297572|131287|0|428859|428859|DateBudget|17813
2018|94185|245146|0|339331|339331|DateBudget|17814
2018|86758|111574|0|198332|198332|DateBudget|17815
2018|73817|46571|0|120388|120388|DateBudget|17816
2018|144867|146|0|145013|145013|DateBudget|17817
2018|336944|936718|0|1273662|1273662|DateBudget|17818
2018|3199802|6624983|0|9824785|9824785|DateBudget|17819
2018|148746|3866|0|152612|152612|DateBudget|17820
2018|38252|9526|0|47778|47778|DateBudget|17821
2018|47642568|12027|0|47654595|47654595|DateBudget|17822
2018|110184|35607|0|145791|145791|DateBudget|17823
2018|49372|5901|0|55273|55273|DateBudget|17824
2018|320742|131194|0|451936|451936|DateBudget|17825
2018|4190846|3178262|0|7369108|7369108|DateBudget|17826
2018|99309|30238|0|129547|129547|DateBudget|17827
2018|28196|4513|0|32709|32709|DateBudget|17828
2018|82506|126400|0|208906|208906|DateBudget|17829
2018|53550|32140|0|85690|85690|DateBudget|17830
2018|67288|9456|0|76744|76744|DateBudget|17831
2018|689460|326905|0|1016365|1016365|DateBudget|17832
2018|53220|3719|0|56939|56939|DateBudget|17833
2018|45733|11694|0|57427|57427|DateBudget|17834
2018|905623|126035|0|1031658|1031658|DateBudget|17835
2018|80359|2632|0|82991|82991|DateBudget|17836
2018|71610|625|0|72235|72235|DateBudget|17837
2018|163905|4571|0|168476|168476|DateBudget|17838
2018|134544|32717|0|167261|167261|DateBudget|17839
2018|5422846|1933395|0|7356241|7356241|DateBudget|17840
2018|26388|2322|0|28710|28710|DateBudget|17841
2018|82581|616|0|83197|83197|DateBudget|17842
2018|48249|525|0|48774|48774|DateBudget|17843
2018|104246|104|0|104350|104350|DateBudget|17844
2018|259613|50525|0|310138|310138|DateBudget|17845
2018|26036|4412|0|30448|30448|DateBudget|17846
2018|121719|28255|0|149974|149974|DateBudget|17847
2018|40475|4693|0|45168|45168|DateBudget|17848
2018|618248|15700|0|633948|633948|DateBudget|17849
2018|289504|121866|278812|411370|132558|DateBudget|17850
2018|72323|4476|0|76799|76799|DateBudget|17851
2018|216148|79318|0|295466|295466|DateBudget|17852
2018|3816382|1946936|0|5763318|5763318|DateBudget|17853
2018|113253|4332|0|117585|117585|DateBudget|17854
2018|549307|10249|0|559556|559556|DateBudget|17855
2018|749034|4710|0|753744|753744|DateBudget|17856
2018|166312|34286|0|200598|200598|DateBudget|17857
2018|88274|0|0|88274|88274|DateBudget|17858
2018|684782|145094|0|829876|829876|DateBudget|17859
2018|21692|3679|0|25371|25371|DateBudget|17860
2018|12478640|2680|0|12481320|12481320|DateBudget|17861
2018|100202|2298|0|102500|102500|DateBudget|17862
2018|642670|236165|0|878835|878835|DateBudget|17863
2018|64622|0|0|64622|64622|DateBudget|17864
2018|96912|9312|0|106224|106224|DateBudget|17865
2018|284315|63088|0|347403|347403|DateBudget|17866
2018|50611|476|0|51087|51087|DateBudget|17867
2018|35604|4620|0|40224|40224|DateBudget|17868
2018|212036|32430|0|244466|244466|DateBudget|17869
2018|26158|441|0|26599|26599|DateBudget|17870
2018|878937|281469|0|1160406|1160406|DateBudget|17871
2018|397668|1830|0|399498|399498|DateBudget|17872
2018|82340|7199|0|89539|89539|DateBudget|17873
2018|107083|8019|0|115102|115102|DateBudget|17874
2018|139970|9031|0|149001|149001|DateBudget|17875
