ID|TotalSales|TotalNetSales|TotalOtherIncome|OwnWorkCapitalised|ChangeInventoryProd|OtherOperatingIncome|iOOIProvisionRelease|iOOISubsidies|iOOISubsidiesExtraord|iOOIExtraordinary|TotalRevenues|Cogs|iCogsRawMaterials|iCogsMerchandise|iCogsSubdeliveries|PersonnelExpenses|SGAOtherOpExpenses|iSGABadDebtProv|iSGAExtraordinary|DepreciationAndAmortization|Ebit|Ebitda|EbitdaMargin|TradingMargin|ProductionMargin|InterestIncome|InterestExpense|NetInterestResult|FXGains|FXLosses|NetFXResult|GroupInvestResult|iSubsidiarySales|NetFinancialResult|ExtraordinaryIncome|iExtraordFixedAssetsReval|iExtraordProvRelease|ExtraordinaryExpenses|iExtraordFAWriteDowns|iExtraordProvTransfer|NetExtraordinaryResult|IncomeTaxes|NetProfitLoss|CashBankDeposits|STSecurities|OtherSTFinAssets|CashAndCashEquivalents|TradeReceivables|IntragroupReceivables|ReceivablesTaxAuthority|OtherReceivables|iOtherReceivablesOwners|TotalReceivables|RawMaterials|Merchandise|TotalInventory|PrepaidExpenses|TotalCurrentAssets|LandBuildings|PlantMachinery|FurnitureEquipment|AdvancesTangibleAssets|TangibleAssetsInProgress|TangibleFixedAssets|RightsPatents|OtherCapitalizedExpenses|IntangibleFixedAssets|OtherLTFinancialAssets|TotalFixedAssets|TotalAssets|STBankLoans|OtherSTLoansNonBank|SubtotalSTInterestBearingDebt|STAccountsPayables|STIntragroupPayables|STProvisions|AccruedExpenses|PayablesTaxAuthority|DividendsPayable|OtherSTLiabilities|TotalSTLiabilities|LTBankLoans|SHLoansGranted|CapitalizedLeaseObligations|SubtotalLTInterestBearingDebt|OtherLTLiabilities|TotalLTLiabilities|TotalLiabilities|SeniorDebt|ShareCapital|SharePremium|RevaluationReserve|OtherReserves|AccumulatedRetainedEarnings|TreasuryStock|OtherEquity|Equity|EquityRatio|BalFigCheck|NoEmployeesEop|NoEmployeesAvg|ProductivityPerEmployee|AvgEmployeeCost|CollectionPeriod|InventoryPeriod|PayablesPeriod|CurrentRatio|QuickRatio|LiquidAssetsRatio|OperatingCycle|FinancingGap|WorkingCapitalNeed|NetSeniorDebtByEbitda|InterestCover|EBITDAInterestCoverage|EstimatedInterestRate|AssetTurnover|FixedAssetTurnover|CurrentAssetTurnover|Gearing|Leverage|STFinancingRatio|WkLoansRatio|ReturnOnAssets|ReturnOnFixedAssets|ReturnOnCurrentAssets|ReturnOnEquity|CFSustTotalSales|CFSustEBITDA|CFMaintCapex|CFInterestExpense|CFIncomeTax|CFMandatoryDividends|CFFreeCashFlow|CFMultiplier|CFCashFlowValuation|CFMaxLeverageST|CFMaxLeverageLT|CFSeniorDebt|CFWkExcessDeficit|CFHeadroomAvailable|CFHeadroomST|CFHeadroomLT|CFSeniorDebtByFCF|CFHeadroomByFCF|EstimatedFreeAssets|TotalOverdueDebts|TotalOverduePayables|OverduePayables1M|OverduePayables3M|OverduePayables12M|OverdueTaxDebts|OverdueDebtsOther|iTotalOverdueReceivables|TotalOverdueReceivables|OverdueReceivablesBacklog|iOverdueReceivablesBudget|OverdueTaxReceivables|LTReceivables|UnsaleableInventory|ShareOverdueDebts|ShareOverduePayables|ShareOverdueReceivables|ShareUnsaleableInventory
25|509432997|480745114|2072526|0|0|2072526|2064187|0|0|0|482817640|460749883|468553|419767252|40514078|6882173|139726|0|0|275640|14770218|15045858|0.03|1.15|0|45746|0|45746|33094|80053|-46959|0|0|-1213|0|0|0|0|0|0|0|989673|13779332|44853021|0|12030893|56883914|177719689|316135|5883358|3946839|0|187866021|178435|259524|437959|84420|245272314|0|911995|127556|0|0|1039551|0|0|0|0|1039551|246311865|0|0|0|3628636|170930444|0|208228|160053|0|1148504|176075865|0|0|0|0|0|0|176075865|0|46870|0|0|323507|69865623|0|0|70236000|0|0|24|25|20377320|275287|128|0|138|1.39|1.39|0.23|128|-10|69196449|-3.78|0|0|0|2|490|2|0|0|0|0|0|13|0|0|509432998|15045859|82692|1|2363235|0|12599931|4|50399724|12228115|38171609|1|-69196449|119596172|12228115|107368057|-5|9|87784282|0|0|0|0|0|0|0|31636384|0|6735872|0|0|0|0|0|0|0|0
26|491753078|491753078|8617106|0|4348938|4268168|0|0|0|0|500370184|418970549|329418234|-1398185|90950500|12453299|2601081|0|0|4032151|62313104|66345255|0.13|(0.96)|1|0|43771|-43771|6045062|5794045|251017|0|0|207246|3226325|0|3226325|4271365|0|4271365|-1045040|9974451|51500859|6299079|0|9355|6308434|2761880|175745383|7756102|2606430|0|188869795|39283137|23889819|63172956|0|258351185|51343814|4192260|314644|47272|64036|55962026|3778|0|3778|2400|55968204|314319389|0|0|0|51410152|6907206|10047454|9618317|4106853|0|-297817|81792165|0|0|0|0|0|0|81792165|0|3904450|0|3366213|780890|224475671|0|0|232527224|1|0|195|208|2364197|59872|132|55|51|3.16|2.39|0.02|188|137|176559020|-0.10|1425|1516|0|2|9|2|0|0|0|0|0|1|0|0|491753079|66345256|1209645|43772|9963093|0|55128745|4|220514982|147525924|72989058|1|-176559020|397074001|147525924|249548077|-3|7|35189590|0|0|0|0|0|0|0|0|0|0|0|0|2400|0|0|0|0|0
27|463940282|463940282|789323|0|-367121|1156444|4278|0|417825|0|464729605|402230353|389546022|2097825|10586506|32539703|1310567|0|0|14612050|14036932|28648982|0.06|1.90|1|0|2452668|-2452668|392471|855576|-463105|0|0|-2915773|0|0|0|0|0|0|0|620976|10500183|6944651|0|-1|6944650|66389848|0|648644|970951|0|68009443|20057588|1162534|21220122|346916|96521131|60992223|62622627|1249106|1119000|1853584|127836540|80040|190758|270798|831572|128938910|225460041|44772782|0|44772782|66036560|0|0|0|2298793|0|7181609|120289744|18398050|0|0|18398050|7727597|26125647|146415391|63170832|164070|0|8865227|45582043|24433310|0|0|79044650|0|0|844|851|545171|38237|52|19|60|0.80|0.63|0.03|71|12|-23768613|1.96|7|12|0|2|4|5|1|0|-2|0|0|0|0|0|463940283|28648983|4383615|2452669|1853482|0|19959217|4|79836867|13712603|66124264|63170833|-21004169|37670203|13712603|23957600|2|2|41673287|0|0|0|0|0|0|0|0|0|0|0|0|831572|0|0|0|0|0
28|430235696|368801354|204121|0|0|204121|0|0|0|0|369005475|322341285|5899254|292277962|24164069|27827220|3983177|311572|0|2822111|12031682|14853793|0.04|1.24|0|84|157135|-157051|2751792|3132914|-381122|0|0|-538173|109287|0|109287|109287|0|109287|0|2011752|9481757|9622544|0|268235|9890779|41198254|118440|1757629|210701|0|43285024|151788|22890790|23042578|395444|76613825|12385537|2910833|370181|0|0|15666551|116824|1800783|1917607|149843|17734001|94347826|1456203|0|1456203|48114027|3273243|0|0|4644038|0|1349973|58837484|0|1060105|0|1060105|0|1060105|59897589|2516308|5547600|0|9877861|1346427|17678349|0|0|34450237|0|0|447|448|960348|62114|35|26|58|1.30|0.91|0.10|61|3|17776341|-0.50|78|95|0|5|24|6|0|0|0|0|0|1|0|0|430235697|14853794|846633|157136|1899928|0|11950097|4|47800389|8946321|38854068|2516309|-19232544|64516624|8946321|55570303|-1|5|15226989|0|0|0|0|0|0|0|0|0|0|0|0|149843|0|0|0|0|0
29|428048682|419133179|18585174|0|0|18585174|0|0|0|0|437718353|203901332|705950|181574651|21620731|5644806|258160941|201283|0|105798|-30094524|-29988726|(0.07)|2.31|0|212|297819|-297607|560600|1641201|-1080601|0|0|-1378208|0|0|0|0|0|0|0|0|-31472732|46420002|0|5319|46425321|31901271|3687850|0|35468|0|35624589|1514951|16934317|18449268|69966|100569144|26260|199727|36178|0|0|262165|24249|0|24249|250482|536896|101106040|584|0|584|5048391|23|0|0|74814353|0|129791|79993142|0|62490018|0|62490018|0|62490018|142483160|62490602|500000|0|0|0|-41877120|0|0|-41377120|0|0|79|78|5487804|72369|30|33|9|1.26|1.03|0.46|63|54|20576002|-0.54|-100|-101|0|4|797|4|-2|1|0|0|0|-59|0|1|428048683|-29988725|31739|297820|-4862775|0|-25455510|4|-101822038|-25918701|-75903337|62490603|-20576586|-143736055|-143736055|0|-2|6|22793989|18835636|18835636|18835636|0|0|0|0|0|0|0|0|0|250483|0|0|4|0|0
30|409279246|337824546|4803951|0|3969166|834785|701695|0|73632|0|342628497|266195869|109232672|115121439|41841758|28971036|2545899|0|0|7412770|37502923|44915693|0.13|0.91|2|285163|0|285163|780265|1418243|-637978|0|0|-352815|2908429|187668|2720761|2894941|0|2894941|13488|7088902|30074694|27939189|0|135|27939324|36766629|4811|117462|589073|0|37477975|14680149|15851313|30531462|454946|96403707|24883073|10287032|696893|1180996|945276|37993270|0|15657058|15657058|126738|53777066|150180773|0|0|0|21030291|4278959|1376164|0|3998668|0|3017747|33701829|0|1|0|1|1352129|1352130|35053959|1|12386500|0|21572301|5026847|76141166|0|0|115126814|1|0|375|369|1109158|78512|33|42|35|2.86|1.95|0.19|75|40|62701878|-0.62|0|0|0|3|8|4|0|0|0|0|0|1|0|0|409279247|44915694|2223831|1|6000468|0|36691394|4|146765577|34307608|112457969|2|-62701878|209467453|34307608|175159845|-2|6|41067399|0|0|0|0|0|0|0|0|0|0|0|0|126738|0|0|0|0|0
31|404104012|404104012|17622810|0|4254188|13368622|422147|0|0|0|421726822|357945010|269325512|0|88619498|45008517|11259621|0|0|8085484|-571810|7513674|0.02|-|1|5759|27642|-21883|10307689|4381860|5925829|0|0|5903946|30050804|0|30050804|25170228|0|25170228|4880576|1535391|8677321|15419417|0|0|15419417|50955468|4627387|1866869|-104164|0|57345560|33626040|7676905|41302945|1447644|115515566|17370907|23167942|654236|365338|1052256|42610679|385404|0|385404|520115|43516198|159031764|0|0|0|25258573|26098350|17142171|0|1914352|0|1278333|71691779|0|0|745519|745519|0|745519|72437298|745519|19045200|0|3707257|3809040|60032969|0|0|86594466|1|0|1046|932|433588|48292|50|42|52|1.61|1.04|0.10|92|40|43823787|-1.95|-20|272|0|3|9|3|0|0|0|0|0|0|0|0|404104013|7513675|2425645|27643|-95912|0|5156299|4|20625196|26956726|-6331530|745520|-43823787|63703463|26956726|36746737|-8|12|53916405|0|0|0|0|0|0|0|9817988|0|0|0|147162|520115|0|0|0|0|0
32|398775067|398775067|2493698|13314|-775444|3255828|142463|0|0|0|401268765|302597383|275471154|3928038|23198191|79636723|4003819|0|0|7009736|8021104|15030840|0.04|1.04|1|0|535980|-535980|1901838|3627389|-1725551|0|0|-2261531|0|0|0|0|0|0|0|728299|5031274|2742911|0|137320|2880231|1784693|0|2807935|33219|0|4625847|14871922|2151277|17023199|568773|25098050|18984439|39437289|702846|0|1034500|60159074|151291|0|151291|0|60310365|85408415|0|0|0|10356636|0|0|0|3024387|0|10072425|23453448|0|0|6875840|6875840|2704474|9580314|33033762|6875840|5616070|0|19648016|2338353|24772214|0|0|52374653|1|0|0|1511|263915|52705|2|21|12|1.07|0.34|0.03|22|10|1644602|0.27|16|28|0|5|7|16|0|0|0|0|0|0|0|0|398775068|15030841|2102921|535981|1197620|0|11194319|4|44777277|-1804402|46581679|6875841|-1644602|39546038|-1804402|41350440|0|4|30425641|0|0|0|0|0|0|0|0|0|0|0|0|775|0|0|0|0|0
33|385975555|385975555|75824|0|0|75824|0|0|0|0|386051379|366732629|104389|0|366628240|2282833|729370|0|0|752581|15553966|16306547|0.04|-|1|0|71092|-71092|3272708|3874674|-601966|0|0|-673058|0|0|0|0|0|0|0|2331202|12549706|8483075|0|945|8484020|28144763|0|970764|0|0|29115527|1575|0|1575|0|37601122|0|184689|77808|0|0|262497|295611|70310|365921|335437|963855|38564977|4093910|0|4093910|21688723|0|0|0|9255|0|52701|25844589|0|0|100111|100111|0|100111|25944700|4194021|60000|0|0|12000|12548277|0|0|12620277|0|0|6|23|16781546|99254|27|0|22|1.45|1.45|0.22|27|5|11756533|-0.26|220|229|0|10|400|10|0|0|0|0|0|13|0|1|385975556|16306548|225774|71093|2477260|0|13532421|4|54129683|7366423|46763260|4194022|-15850443|65786104|7366423|58419681|-1|5|1410851|0|0|0|0|0|0|0|0|0|0|0|0|335437|0|0|0|0|0
34|378550923|346270877|1983089|0|1730722|252367|0|0|0|0|348253966|293974282|147204785|96787219|49982278|34409074|1041477|0|0|3889812|14939321|18829133|0.05|1.36|1|580|969446|-968866|9483407|16704140|-7220733|0|0|-8189599|0|0|0|0|0|0|0|1067519|5682203|3204662|0|-1|3204661|13528050|31927858|3459612|2016|0|48917536|41673475|2928259|44601734|156827|96880758|43754912|24814769|527468|2173318|1307298|72577765|19023|0|19023|0|72596788|169477546|11802933|0|11802933|6826510|16900161|0|0|1297001|0|1699106|38525711|15083449|55985713|10877|71080039|0|71080039|109605750|82882972|300300|0|3700026|594996|55276474|0|0|59871796|0|0|1247|1164|325216|29561|44|55|29|2.51|1.36|0.02|99|70|58355047|4.23|16|19|0|2|5|4|1|0|0|0|0|0|0|0|378550924|18829134|1166944|969447|2235180|0|14457563|4|57830254|66796492|-8966238|82882973|-70157980|45105261|45105261|0|1|3|46761094|0|0|0|0|0|0|0|0|0|0|0|0|2000|0|0|0|0|0
35|365873056|341523269|1269678|0|0|1269678|1006682|0|0|0|342792947|320764272|124042|296439116|24201114|6502433|151117|0|0|863230|14511895|15375125|0.04|1.13|0|9048|1844091|-1835043|4407508|9936828|-5529320|0|0|-7364363|3795153|0|3795153|3111470|0|3111470|683683|85410|7745805|7960747|0|-34833|7925914|40738064|510529|1478840|91125|0|42818558|0|0|0|130636|50875108|5662|32589|1205902|0|0|1244153|2711|0|2711|43109|1289973|52165081|0|0|0|4090542|27426179|3111470|0|294730|0|1044430|35967351|0|0|347220|347220|0|347220|36314571|347220|3330|0|0|666|15846514|0|0|15850510|0|0|49|47|7784533|138350|41|0|36|1.41|1.41|0.15|41|5|14907757|-0.49|9|8|5|7|284|7|0|0|0|0|0|6|0|0|365873057|15375126|258969|1844092|2026849|0|11245216|4|44980865|6851207|38129658|347221|-14907757|59541401|6851207|52690194|-1|5|18773583|0|0|0|0|0|0|0|50514262|0|50514262|0|0|11109|0|0|0|0|0
36|359401557|309322787|382646|0|-195480|578126|71204|0|0|0|309705433|275997861|8097468|239009905|28890488|20292788|1369214|0|0|1590574|10454996|12045570|0.04|1.18|1|240532|15990|224542|789723|4599803|-3810080|0|0|-3585538|5081322|0|5081322|7340114|0|7340114|-2258792|998548|3612118|3372294|0|98059388|101431682|77727234|0|8939372|27579|0|86694185|616545|3937940|4554485|569398|193249750|3499121|2604452|267506|0|0|6371079|154539|0|154539|1260|6526878|199776628|86360|0|86360|139386922|0|7290043|0|616725|0|298671|147678721|0|0|0|0|0|0|147678721|86360|36600|0|11416|111195|51938696|0|0|52097907|0|0|100|95|3783174|213608|79|6|184|1.31|1.28|0.51|85|-99|45571029|-8.41|640|753|0|2|55|2|0|0|0|0|0|1|0|0|359401558|12045571|477172|15991|1670241|0|9882167|4|39528667|-56343691|95872358|86361|-45657389|85099695|-56343691|141443386|-5|9|-25332973|9176|9176|8404|0|772|0|0|11231909|0|11231909|0|0|0|0|0|0|0|0
37|354164275|353187719|4011|0|0|4011|0|0|0|0|353191730|324600602|74470|308279074|16247058|364846|491947|1482|0|956135|26778200|27734335|0.08|1.15|0|570364|0|570364|4847748|11353055|-6505307|0|0|-5934943|70825|0|70825|70026|0|70026|799|2979234|17864822|30832150|0|7042|30839192|19733378|991988|2914463|102863|0|23742692|1005|7135187|7136192|18547|61736623|119407|767492|3616351|1072695|2278|5578223|0|0|0|0|5578223|67314846|0|0|0|8727006|3338094|0|0|718152|0|12744|12795996|0|0|0|0|74488|74488|12870484|0|3370424|0|0|674085|50399853|0|0|54444362|1|0|1|1|354164275|364846|21|8|14|4.82|4.27|0.46|29|16|48940627|-1.11|0|0|0|5|63|6|0|0|0|0|0|3|0|0|354164276|27734336|286841|1|4284512|0|23162983|4|92651930|18082888|74569042|1|-48940627|141592556|18082888|123509668|-2|6|11322907|0|0|0|0|0|0|0|3853148|0|3853148|0|0|0|0|0|0|0|0
38|339344393|286318007|724136|0|0|724136|0|66547|7398|0|287042143|237817914|7866334|224515232|5436348|20515063|1443080|12688|0|3431515|23834571|27266086|0.09|1.28|0|89967|0|89967|50707|22912|27795|0|0|117762|0|0|0|0|0|0|0|3286068|20666265|666370|23354245|1147130|25167745|20665157|0|194146|38603|0|20897906|245502|1584881|1830383|184180|48080214|75224|8831186|96405|0|0|9002815|104633|0|104633|317800|9425248|57505462|0|0|0|7299845|0|0|0|1987110|0|1563315|10850270|0|0|322000|322000|0|322000|11172270|322000|100000|0|2167|20000|46211025|0|0|46333192|1|0|464|413|821657|49673|22|3|11|4.43|4.26|0.44|25|14|37229944|-0.91|0|0|0|6|36|7|0|0|0|0|0|2|0|0|339344394|27266087|1029455|1|3813531|0|22423100|4|89692401|11878019|77814382|322001|-37229944|126600344|11878019|114722325|-2|6|11990572|0|0|0|0|0|0|0|0|0|0|0|0|317800|0|0|0|0|0
39|335602176|335397170|6632154|0|0|6632154|0|0|0|0|342029324|292684538|56093153|-4599473|241190858|32271067|2630943|366827|0|3462035|10980741|14442776|0.04|0.03|1|6|238827|-238821|5403358|4855816|547542|0|0|308721|1190726|0|1190726|1367473|0|1367473|-176747|1864985|9247730|366450|0|1|366451|75450032|0|2263813|7442571|0|85156416|2471996|18382|2490378|3159311|91172556|264048|2833407|1398546|14391|0|4510392|51606|0|51606|0|4561998|95734554|11924942|0|11924942|31863135|0|1367473|1077685|2455818|0|1950542|50639595|0|0|0|0|0|0|50639595|11924942|77414|0|0|15483|45002062|0|0|45094959|0|0|844|832|403368|38787|82|3|40|1.80|1.75|0.00|85|45|40532961|0.80|47|60|0|4|74|4|0|0|0|0|0|2|0|0|335602177|14442777|1038611|238828|1718706|0|11446632|4|45786529|48932141|-3145612|11924943|-52457903|86319489|48932141|37387348|-4|8|19349970|2098225|2098225|2042538|0|55687|0|0|17664338|0|17664338|0|0|0|0|0|0|0|0
40|335164787|335164787|17101619|0|11634905|5466714|0|0|1207006|0|352266406|277485327|238610438|-1042883|39917772|38404387|12405513|1528327|0|9049362|14921817|23971179|0.07|-|1|0|1681212|-1681212|3090232|2374484|715748|0|0|-965464|474032|0|474032|844057|0|844057|-370025|2666811|10919517|1812990|0|72286|1885276|22179254|0|2340841|-1903920|0|22616175|9792143|2734147|12526290|1283737|38311478|40363322|65710781|2226733|0|4772317|113073153|62375|0|62375|0|113135528|151447006|0|0|0|48131285|0|844057|0|2190205|0|4305618|55471165|0|92182524|0|92182524|5958731|98141255|153612420|92182524|6684200|0|0|0|-8849614|0|0|-2165414|0|0|1298|1158|289434|33164|24|16|63|0.69|0.46|0.01|41|-23|-17159687|3.77|10|14|0|2|3|9|-43|1|0|0|0|0|0|-5|335164788|23971180|2714809|1681213|2118497|0|17456662|4|69826646|-20328700|90155346|92182525|17159687|-39515566|-39515566|0|6|-2|47468735|0|0|0|0|0|0|0|0|0|0|0|0|3403|0|0|0|0|0
41|322385500|322385500|1040177|0|0|1040177|0|0|0|0|323425677|273430090|10491030|248750751|14188309|40054095|1570476|214935|0|4810154|3560862|8371016|0.03|1.30|0|1311|0|1311|1847082|4962144|-3115062|0|0|-3113751|0|0|0|0|0|0|0|0|447111|2614881|0|115643|2730524|10522409|0|105676|659078|0|11287163|530|89851174|89851704|352593|104221984|0|13712073|4111989|0|0|17824062|41086|0|41086|0|17865148|122087132|0|0|0|117732878|0|0|5932|5632551|0|2557691|125929052|0|0|0|0|0|0|125929052|0|837300|0|0|220927|-4900147|0|0|-3841920|0|0|822|695|463864|57632|12|120|157|0.83|0.11|0.02|132|-25|-21707068|-0.33|0|0|0|3|18|3|0|0|0|0|0|0|0|0|322385501|8371017|1443046|1|569738|0|6358232|4|25432928|-24790185|50223113|1|21707068|3725859|-24790185|28516044|3|1|253192|0|0|0|0|0|0|0|3334495|0|3334495|0|0|513611|0|0|0|0|0
42|317965022|317522525|857965|0|559883|298082|0|32274|0|0|318380490|306126590|2644904|300952502|2529184|6280113|1095910|0|0|599750|4278127|4877877|0.02|1.05|0|381|365407|-365026|0|328|-328|0|0|-365354|0|0|0|0|0|0|0|604900|3307873|3205869|0|0|3205869|10440850|0|342078|145|0|10783073|340198|25721841|26062039|41505|40092486|3808505|1741009|18370|0|0|5567884|6959|0|6959|0|5574843|45667329|15174209|0|15174209|21307906|0|125378|0|344040|0|342871|37294404|0|0|414314|414314|0|414314|37708718|15588523|250230|0|180906|2019451|5508024|0|0|7958611|0|0|217|210|1514119|29905|12|31|25|1.08|0.38|0.07|43|18|2798082|2.54|13|13|0|7|57|8|2|0|5|0|0|1|0|0|317965023|4877878|179925|365408|626035|0|3706510|4|14826039|14724917|101122|15588524|-17972291|17209806|14724917|2484889|-1|5|2590652|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
43|306989842|306989842|3615545|0|0|3615545|376097|2904602|0|0|310605387|92531609|2934327|0|89597282|98975144|1043050|0|0|3581966|114473618|118055584|0.38|-|3|87117|3633|83484|5657994|2701328|2956666|0|0|3040150|10974462|0|10974462|15684431|0|15684431|-4709969|18875740|93928059|132319536|0|0|132319536|9030518|36890912|0|20080018|0|66001448|113250|0|113250|691419|199125653|6683644|4072985|3724532|0|0|14481161|1485|0|1485|3137913|17620559|216746212|0|0|0|4582015|0|20512693|1070286|10774975|0|1814592|38754561|0|12960117|0|12960117|333252|13293369|52047930|12960117|2369044|0|0|473809|161855429|0|0|164698282|1|0|597|582|527474|170060|55|0|18|5.14|5.14|0.61|55|37|160371092|-1.01|31486|32495|0|1|17|2|0|0|0|0|0|5|0|1|306989843|118055585|1074590|3634|18315198|0|98662164|4|394648654|27360137|367288517|12960118|-160371092|542059628|27360137|514699491|-1|5|9522200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
44|302868602|302868602|8609817|225604|0|8384213|0|0|0|0|311478419|100758091|18413615|3595143|78749333|66437879|22565247|4839624|0|56887460|64829742|121717202|0.39|0.79|3|447|3407350|-3406903|4352075|5524907|-1172832|0|0|-4579735|1450423|0|1450423|1777631|0|1777631|-327208|15347981|44574818|5305565|0|315519|5621084|491746|108714506|2674687|-435642|0|111445297|13504299|52729|13557028|729040|131352449|110979493|384717192|3105637|108980186|83222268|691004776|3980108|0|3980108|0|694984884|826337333|0|0|0|101795892|465217720|1149621|0|11385879|0|4395942|583945054|0|0|0|0|1193030|1193030|585138084|0|118282100|917443|52903291|23658150|45438265|0|0|241199249|0|0|690|672|450697|98866|132|49|2054|0.22|0.20|0.01|181|-1873|-452592605|-0.05|20|36|0|0|0|2|0|0|0|0|0|0|0|0|302868603|121717203|17066238|3407351|9827583|0|91416031|4|365664125|-458942729|824606854|1|452592605|-86928481|-458942729|372014248|5|-1|207517656|4232794|4232794|3276085|876934|79775|0|0|283474|0|283474|0|0|44353|0|0|0|0|0
45|300259615|300251408|9924522|0|6803|9917719|0|0|8113860|0|310175930|114174578|98258365|-82470|15998683|54359399|2421484|750135|0|28477930|110742539|139220469|0.45|0.05|3|17505|5074691|-5057186|7076068|6033782|1042286|0|0|-4014900|0|0|0|0|0|0|0|18305619|88422020|102420117|0|0|102420117|45664267|0|6800073|278802|0|52743142|14134101|1430051|15564152|142536|170869947|33584751|123219430|6614365|4891884|1886268|170196698|1664760|0|1664760|0|171861458|342731405|0|0|0|20053014|0|0|0|5820239|0|7876868|33750121|0|0|48934487|48934487|32368969|81303456|115053577|48934487|30099500|0|0|6019900|191558428|0|0|227677828|1|0|858|804|373457|67611|56|50|64|5.06|4.60|0.30|105|41|137119826|-0.38|23|27|0|1|2|2|0|0|0|0|0|1|1|0|300259616|139220470|8543379|5074692|16906856|0|108695543|4|434782173|34557173|400225000|48934488|-137119826|522967511|34557173|488410338|-1|5|78662112|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
46|298211317|269468720|15614|0|0|15614|0|0|0|0|269484334|249679575|515722|139830534|109333319|11108430|1129106|0|0|506490|7060733|7567223|0.03|1.93|0|74257|12022|62235|1215360|3449374|-2234014|0|0|-2171779|0|0|0|18423|0|18423|-18423|1503360|3367171|40446855|0|1925|40448780|41296127|153053|215676|564495|0|42229351|478834|0|478834|5561|83162526|499894|368284|595078|0|0|1463256|0|0|0|0|1463256|84625782|0|0|0|14060812|23093120|0|0|362799|0|1542268|39058999|0|0|0|0|204955|204955|39263954|0|21918809|0|20685|14359663|9062671|0|0|45361828|1|0|53|54|5522432|205712|51|1|54|2.13|2.12|0.48|51|-3|44103527|-5.35|582|629|0|4|204|4|0|0|0|0|0|2|0|0|298211318|7567224|151947|12023|1127794|0|6275460|4|25101841|3649186|21452655|1|-44103527|69205367|3649186|65556181|-7|11|14588703|376474|376474|234510|141964|0|0|0|0|0|0|0|0|0|0|0|0|0|0
47|295862655|295862655|2370044|0|2180310|189734|0|0|0|0|298232699|239212705|218289334|1941465|18981906|32758170|2818386|1276747|0|4786313|18657125|23443438|0.08|1.20|1|111|381706|-381595|3676816|3793775|-116959|0|0|-498554|3884560|0|3884560|2256897|0|2256897|1627663|3091546|16694688|20956534|0|0|20956534|35305846|26430141|0|40350|0|61776337|42659155|7460962|50120117|81087|132934075|7767602|15355567|121658|0|5353159|28597986|1619591|0|1619591|309|30217886|163151961|11080074|0|11080074|54692882|16548482|3746799|48982|2505505|0|2642911|91265635|0|0|0|0|427634|427634|91693269|11080074|5144740|0|0|1068953|65244999|0|0|71458692|0|0|670|635|465925|51588|76|76|109|1.46|0.91|0.13|153|44|41668440|-0.42|50|61|0|2|10|2|0|0|0|0|0|1|0|0|295862656|23443439|1435894|381707|2924067|0|18701771|4|74807084|31710893|43096191|11080075|-52748514|116475523|31710893|84764630|-2|6|22258713|0|0|0|0|0|0|0|7819|0|0|0|0|9|0|0|0|0|0
